Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,clustering,Authority,Hub,indegree,outdegree,Degree
1233964605,1233964605,,0,0,0,0,0,1908,0,0.001183,0,1,0,1
1234935773,1234935773,,0,0,0,0,0,1907,0,0.001183,0,1,0,1
1236800584,1236800584,,0,0,0,0,0,1906,0,0.001183,0,1,0,1
1237352384,1237352384,,0,0,0,0,0,1905,0,0.001183,0,1,0,1
1238473186,1238473186,,0,0,0,0,0,1904,0,0.001183,0,1,0,1
1241054407,1241054407,,0,0,0,0,0,1903,0,0.001183,0,1,0,1
1241229422,1241229422,,0,0,0,0,0,1902,0,0.001183,0,1,0,1
1241838046,1241838046,,0,0,0,0,0,1901,0,0.001183,0,1,0,1
1242872228,1242872228,,0,0,0,0,0,1900,0,0.001183,0,1,0,1
1243552111,1243552111,,0,0,0,0,0,1899,0,0.001183,0,1,0,1
1245099362,1245099362,,0,0,0,0,0,1898,0,0.001183,0,1,0,1
1247685284,1247685284,,0,0,0,0,0,1897,0,0.001183,0,1,0,1
1247855091,1247855091,,0,0,0,0,0,1896,0,0.001183,0,1,0,1
1240442749,1240442749,,0,0,0,0,0,1895,0,0.001183,0,1,0,1
1239971254,1239971254,,0,0,0,0,0,6029,0,0.000041,0,1,0,1
1221625048,1221625048,,0,0,0,0,0,2521,0,0.000571,0,1,0,1
1221708105,1221708105,,0,0,0,0,0,2520,0,0.000571,0,1,0,1
1221881390,1221881390,,0,0,0,0,0,2519,0,0.000571,0,1,0,1
1222231335,1222231335,,0,0,0,0,0,2518,0,0.000571,0,1,0,1
1222290567,1222290567,,0,0,0,0,0,2517,0,0.000571,0,1,0,1
1222376207,1222376207,,0,0,0,0,0,2516,0,0.000571,0,1,0,1
1225144197,1225144197,,0,0,0,0,0,2515,0,0.000571,0,1,0,1
1225161891,1225161891,,0,0,0,0,0,2514,0,0.000571,0,1,0,1
1225238926,1225238926,,0,0,0,0,0,2513,0,0.000571,0,1,0,1
1226478121,1226478121,,0,0,0,0,0,2512,0,0.000571,0,1,0,1
1226547185,1226547185,,0,0,0,0,0,2511,0,0.000571,0,1,0,1
1226631603,1226631603,,0,0,0,0,0,2510,0,0.000571,0,1,0,1
1228542896,1228542896,,0,0,0,0,0,2509,0,0.000571,0,1,0,1
1229646585,1229646585,,0,0,0,0,0,2508,0,0.000571,0,1,0,1
1231814483,1231814483,,0,0,0,0,0,2507,0,0.000571,0,1,0,1
1231815652,1231815652,,0,0,0,0,0,2506,0,0.000571,0,1,0,1
1231816137,1231816137,,0,0,0,0,0,2505,0,0.000571,0,1,0,1
1231975621,1231975621,,0,0,0,0,0,2504,0,0.000571,0,1,0,1
1233032492,1233032492,,0,0,0,0,0,2503,0,0.000571,0,1,0,1
1233032793,1233032793,,0,0,0,0,0,2502,0,0.000571,0,1,0,1
1233204462,1233204462,,0,0,0,0,0,2501,0,0.000571,0,1,0,1
1233286129,1233286129,,0,0,0,0,0,2500,0,0.000571,0,1,0,1
1234320054,1234320054,,0,0,0,0,0,2499,0,0.000571,0,1,0,1
1234322735,1234322735,,0,0,0,0,0,2498,0,0.000571,0,1,0,1
1234407881,1234407881,,0,0,0,0,0,2497,0,0.000571,0,1,0,1
1234579123,1234579123,,0,0,0,0,0,2496,0,0.000571,0,1,0,1
1235706245,1235706245,,0,0,0,0,0,2495,0,0.000571,0,1,0,1
1243042027,1243042027,,0,0,0,0,0,2494,0,0.000571,0,1,0,1
1243991740,1243991740,,0,0,0,0,0,2493,0,0.000571,0,1,0,1
1244078031,1244078031,,0,0,0,0,0,2492,0,0.000571,0,1,0,1
1247091358,1247091358,,0,0,0,0,0,2491,0,0.000571,0,1,0,1
1247795439,1247795439,,0,0,0,0,0,2490,0,0.000571,0,1,0,1
1230432050,1230432050,,0,0,0,0,0,2489,0,0.000571,0,1,0,1
1245817511,1245817511,,0,0,0,0,0,2485,0,0.000571,0,1,0,1
1245887523,1245887523,,0,0,0,0,0,2484,0,0.000571,0,1,0,1
1245887756,1245887756,,0,0,0,0,0,2483,0,0.000571,0,1,0,1
1246387821,1246387821,,0,0,0,0,0,2481,0,0.000571,0,1,0,1
1246498282,1246498282,,0,0,0,0,0,2553,0,0.001784,0,1,0,1
1229742861,1229742861,,0,0,0,0,0,2552,0,0.001784,0,1,0,1
1231997190,1231997190,,0,0,0,0,0,2551,0,0.001784,0,1,0,1
1228379707,1228379707,,0,0,0,0,0,2550,0,0.001784,0,1,0,1
1229590728,1229590728,,0,0,0,0,0,2549,0,0.001784,0,1,0,1
1225162043,1225162043,,0,0,0,0,0,2548,0,0.001784,0,1,0,1
1245292379,1245292379,,0,0,0,0,0,2547,0,0.001784,0,1,0,1
1244156819,1244156819,,0,0,0,0,0,2546,0,0.001784,0,1,0,1
1223617517,1223617517,,0,0,0,0,0,2545,0,0.001784,0,1,0,1
1228987520,1228987520,,0,0,0,0,0,2544,0,0.001784,0,1,0,1
1232062652,1232062652,,0,0,0,0,0,2543,0,0.001784,0,1,0,1
1245192943,1245192943,,0,0,0,0,0,2542,0,0.001784,0,1,0,1
1229062128,1229062128,,0,0,0,0,0,2541,0,0.001784,0,1,0,1
1229043036,1229043036,,0,0,0,0,0,2540,0,0.001784,0,1,0,1
1231207591,1231207591,,0,0,0,0,0,2539,0,0.001784,0,1,0,1
1243663058,1243663058,,0,0,0,0,0,2538,0,0.001784,0,1,0,1
1233370495,1233370495,,0,0,0,0,0,1889,0,0,0,1,0,1
1227305547,1227305547,,0,0,0,0,0,2417,0,0,0,1,0,1
1240505946,1240505946,,0,0,0,0,0,2394,0,0.003394,0,1,0,1
1245622071,1245622071,,0,0,0,0,0,2393,0,0.003394,0,1,0,1
1239382450,1239382450,,0,0,0,0,0,2392,0,0.003394,0,1,0,1
1238880455,1238880455,,0,0,0,0,0,2390,0,0.003394,0,1,0,1
1248852011,1248852011,,0,0,0,0,0,2389,0,0.003394,0,1,0,1
1238893546,1238893546,,0,0,0,0,0,2388,0,0.003394,0,1,0,1
1240687228,1240687228,,0,0,0,0,0,2387,0,0.003394,0,1,0,1
1243354917,1243354917,,0,0,0,0,0,2386,0,0.003394,0,1,0,1
1232736784,1232736784,,0,0,0,0,0,2385,0,0.003394,0,1,0,1
1230786951,1230786951,,0,0,0,0,0,2379,0,0.003394,0,1,0,1
1231742714,1231742714,,0,0,0,0,0,2378,0,0.003394,0,1,0,1
1231814845,1231814845,,0,0,0,0,0,2377,0,0.003394,0,1,0,1
1242664672,1242664672,,0,0,0,0,0,2376,0,0.003394,0,1,0,1
1246000743,1246000743,,0,0,0,0,0,2375,0,0.003394,0,1,0,1
1247726815,1247726815,,0,0,0,0,0,2374,0,0.003394,0,1,0,1
1235788229,1235788229,,0,0,0,0,0,2367,0,0.003394,0,1,0,1
1233006687,1233006687,,0,0,0,0,0,2366,0,0.003394,0,1,0,1
1230705502,1230705502,,0,0,0,0,0,2365,0,0.003394,0,1,0,1
1247434832,1247434832,,0,0,0,0,0,2364,0,0.003394,0,1,0,1
1244270699,1244270699,,0,0,0,0,0,2363,0,0.003394,0,1,0,1
1246163369,1246163369,,0,0,0,0,0,2362,0,0.003394,0,1,0,1
1246166594,1246166594,,0,0,0,0,0,2361,0,0.003394,0,1,0,1
88851,88851,,3,0.65,0.782051,425.688095,0,2360,0,0.003394,0.002101,1,8,9
1246679676,1246679676,,0,0,0,0,0,2352,0,0.003394,0,1,0,1
1246659047,1246659047,,0,0,0,0,0,2351,0,0.003394,0,1,0,1
1244739371,1244739371,,0,0,0,0,0,2350,0,0.003394,0,1,0,1
1235378132,1235378132,,0,0,0,0,0,2343,0,0.003394,0,1,0,1
1245914213,1245914213,,0,0,0,0,0,2342,0,0.003394,0,1,0,1
1236037617,1236037617,,0,0,0,0,0,2340,0,0.003394,0,1,0,1
37564,37564,,0,0,0,0,0,2339,0,0.003394,0,1,0,1
1248854591,1248854591,,0,0,0,0,0,2338,0,0.003394,0,1,0,1
1249059701,1249059701,,0,0,0,0,0,2334,0,0.003394,0,1,0,1
1230766451,1230766451,,0,0,0,0,0,2333,0,0.003394,0,1,0,1
1239296255,1239296255,,0,0,0,0,0,2329,0,0.003394,0,1,0,1
1245785406,1245785406,,0,0,0,0,0,2326,0,0.003394,0,1,0,1
1244704055,1244704055,,0,0,0,0,0,2325,0,0.003394,0,1,0,1
1233792242,1233792242,,0,0,0,0,0,2312,0,0.003394,0,1,0,1
1248643223,1248643223,,0,0,0,0,0,2311,0,0.003394,0,1,0,1
1235354893,1235354893,,0,0,0,0,0,2310,0,0.003394,0,1,0,1
86944,86944,,0,0,0,0,0,2309,0,0.003394,0,1,0,1
1245574925,1245574925,,0,0,0,0,0,2308,0,0.003394,0,1,0,1
1243049205,1243049205,,0,0,0,0,0,2301,0,0.003394,0,1,0,1
1247731776,1247731776,,0,0,0,0,0,2300,0,0.003394,0,1,0,1
1239165709,1239165709,,0,0,0,0,0,348,0,0,0,1,0,1
1240547234,1240547234,,0,0,0,0,0,347,0,0,0,1,0,1
1237275850,1237275850,,0,0,0,0,0,2071,0,0,0,1,0,1
1241510820,1241510820,,0,0,0,0,0,2849,0,0.002949,0,1,0,1
1224812498,1224812498,,0,0,0,0,0,2848,0,0.002949,0,1,0,1
1237866595,1237866595,,0,0,0,0,0,2847,0,0.002949,0,1,0,1
1227240581,1227240581,,0,0,0,0,0,2846,0,0.002949,0,1,0,1
1245313137,1245313137,,0,0,0,0,0,2845,0,0.002949,0,1,0,1
1233629477,1233629477,,0,0,0,0,0,2844,0,0.002949,0,1,0,1
1228035828,1228035828,,0,0,0,0,0,2843,0,0.002949,0,1,0,1
1243651053,1243651053,,0,0,0,0,0,2838,0,0.002949,0,1,0,1
1238292602,1238292602,,0,0,0,0,0,2837,0,0.002949,0,1,0,1
1233383467,1233383467,,0,0,0,0,0,2836,0,0.002949,0,1,0,1
1241958673,1241958673,,0,0,0,0,0,2835,0,0.002949,0,1,0,1
1229219403,1229219403,,0,0,0,0,0,2834,0,0.002949,0,1,0,1
1222313417,1222313417,,0,0,0,0,0,2833,0,0.002949,0,1,0,1
1229424077,1229424077,,0,0,0,0,0,2832,0,0.002949,0,1,0,1
1229485196,1229485196,,0,0,0,0,0,2831,0,0.002949,0,1,0,1
1229502796,1229502796,,0,0,0,0,0,2830,0,0.002949,0,1,0,1
1234864026,1234864026,,0,0,0,0,0,2827,0,0.002949,0,1,0,1
1235466752,1235466752,,0,0,0,0,0,2819,0,0.002949,0,1,0,1
1243558000,1243558000,,0,0,0,0,0,2818,0,0.002949,0,1,0,1
1244637722,1244637722,,0,0,0,0,0,2816,0,0.002949,0,1,0,1
1226045290,1226045290,,0,0,0,0,0,2815,0,0.002949,0,1,0,1
1242906542,1242906542,,0,0,0,0,0,2814,0,0.002949,0,1,0,1
1243474741,1243474741,,0,0,0,0,0,2813,0,0.002949,0,1,0,1
1244010375,1244010375,,0,0,0,0,0,2812,0,0.002949,0,1,0,1
1245138251,1245138251,,0,0,0,0,0,2811,0,0.002949,0,1,0,1
1225334580,1225334580,,0,0,0,0,0,2808,0,0.002949,0,1,0,1
1224814836,1224814836,,0,0,0,0,0,2805,0,0.002949,0,1,0,1
1225862833,1225862833,,0,0,0,0,0,2804,0,0.002949,0,1,0,1
1245802528,1245802528,,0,0,0,0,0,2803,0,0.002949,0,1,0,1
1231553073,1231553073,,0,0,0,0,0,2802,0,0.002949,0,1,0,1
1237271241,1237271241,,0,0,0,0,0,2801,0,0.002949,0,1,0,1
1237718295,1237718295,,0,0,0,0,0,2800,0,0.002949,0,1,0,1
1242364864,1242364864,,0,0,0,0,0,2790,0,0.002949,0,1,0,1
1227690104,1227690104,,0,0,0,0,0,2789,0,0.002949,0,1,0,1
1228257162,1228257162,,0,0,0,0,0,2788,0,0.002949,0,1,0,1
21336,21336,,4,0.486559,0.558471,1710.34881,0,2787,0.009244,0.002949,0.046221,1,34,35
1231747536,1231747536,,0,0,0,0,0,2759,0,0.002949,0,1,0,1
1241256353,1241256353,,0,0,0,0,0,2755,0,0.002949,0,1,0,1
1226803829,1226803829,,0,0,0,0,0,2754,0,0.002949,0,1,0,1
1233332123,1233332123,,0,0,0,0,0,2753,0,0.002949,0,1,0,1
1236922236,1236922236,,0,0,0,0,0,2752,0,0.002949,0,1,0,1
38769,38769,,0,0,0,0,0,2751,0,0.002949,0,1,0,1
1227085551,1227085551,,0,0,0,0,0,2750,0,0.002949,0,1,0,1
1246995731,1246995731,,0,0,0,0,0,3181,0,0,0,1,0,1
1247867864,1247867864,,0,0,0,0,0,3180,0,0,0,1,0,1
29060,29060,,2,0.666667,0.75,0,0,12350,0,0,0.002011,0,4,4
1232669175,1232669175,,0,0,0,0,0,12349,0,0.000091,0,1,0,1
1237102169,1237102169,,0,0,0,0,0,12348,0,0.000091,0,1,0,1
1221100780,1221100780,,0,0,0,0,0,1826,0,0,0,1,0,1
1222493525,1222493525,,0,0,0,0,0,1825,0,0,0,1,0,1
1225955246,1225955246,,0,0,0,0,0,1824,0,0,0,1,0,1
1226015636,1226015636,,0,0,0,0,0,1823,0,0,0,1,0,1
1236222441,1236222441,,0,0,0,0,0,1822,0,0,0,1,0,1
1242226936,1242226936,,0,0,0,0,0,3113,0,0.000802,0,1,0,1
1237990668,1237990668,,0,0,0,0,0,3112,0,0.000802,0,1,0,1
1238689334,1238689334,,0,0,0,0,0,3111,0,0.000802,0,1,0,1
1232651989,1232651989,,0,0,0,0,0,3110,0,0.000802,0,1,0,1
1235148645,1235148645,,0,0,0,0,0,3109,0,0.000802,0,1,0,1
1236346899,1236346899,,0,0,0,0,0,3108,0,0.000802,0,1,0,1
1238045486,1238045486,,0,0,0,0,0,3107,0,0.000802,0,1,0,1
1238045742,1238045742,,0,0,0,0,0,3106,0,0.000802,0,1,0,1
1238252738,1238252738,,0,0,0,0,0,3105,0,0.000802,0,1,0,1
1242301432,1242301432,,0,0,0,0,0,3096,0,0.000802,0,1,0,1
1237989833,1237989833,,0,0,0,0,0,3095,0,0.000802,0,1,0,1
1238691869,1238691869,,0,0,0,0,0,3094,0,0.000802,0,1,0,1
1234465981,1234465981,,0,0,0,0,0,8348,0,0.000274,0,1,0,1
1235497969,1235497969,,0,0,0,0,0,8347,0,0.000274,0,1,0,1
1234982602,1234982602,,0,0,0,0,0,8346,0,0.000274,0,1,0,1
12707,12707,,4,0.510949,0.620238,0,0,12363,0.043478,0,0.033497,1,24,25
1237959324,1237959324,,0,0,0,0,0,12362,0,0.001517,0,1,0,1
1221992017,1221992017,,0,0,0,0,0,12361,0,0.001517,0,1,0,1
79146,79146,,1,1,1,41,0,3839,0.25,0.013572,0,3,2,5
1237340617,1237340617,,0,0,0,0,0,12360,0,0.001517,0,1,0,1
1230960102,1230960102,,0,0,0,0,0,12359,0,0.001517,0,1,0,1
1236038844,1236038844,,0,0,0,0,0,12358,0,0.001517,0,1,0,1
1238207907,1238207907,,0,0,0,0,0,12357,0,0.001517,0,1,0,1
1224819778,1224819778,,0,0,0,0,0,12356,0,0.001517,0,1,0,1
1238759621,1238759621,,0,0,0,0,0,12355,0,0.001517,0,1,0,1
1233974347,1233974347,,0,0,0,0,0,12354,0,0.001517,0,1,0,1
1232089199,1232089199,,0,0,0,0,0,12353,0,0.001517,0,1,0,1
1235294941,1235294941,,0,0,0,0,0,12352,0,0.001517,0,1,0,1
1237933862,1237933862,,0,0,0,0,0,12351,0,0.001517,0,1,0,1
1247182456,1247182456,,0,0,0,0,0,8972,0,0.000048,0,1,0,1
1223956814,1223956814,,0,0,0,0,0,5050,0,0.00045,0,1,0,1
1237775273,1237775273,,0,0,0,0,0,5049,0,0.00045,0,1,0,1
1238211926,1238211926,,0,0,0,0,0,5048,0,0.00045,0,1,0,1
1222903029,1222903029,,0,0,0,0,0,5047,0,0.00045,0,1,0,1
1236555892,1236555892,,0,0,0,0,0,5046,0,0.00045,0,1,0,1
1236996390,1236996390,,0,0,0,0,0,5043,0,0.00045,0,1,0,1
1243478894,1243478894,,0,0,0,0,0,5042,0,0.00045,0,1,0,1
1229396999,1229396999,,0,0,0,0,0,5035,0,0.00045,0,1,0,1
1240521430,1240521430,,0,0,0,0,0,8636,0,0.000259,0,1,0,1
1234155165,1234155165,,0,0,0,0,0,8635,0,0.000259,0,1,0,1
1235028565,1235028565,,0,0,0,0,0,8634,0,0.000259,0,1,0,1
1235036105,1235036105,,0,0,0,0,0,8633,0,0.000259,0,1,0,1
1236780653,1236780653,,0,0,0,0,0,8632,0,0.000259,0,1,0,1
1236781181,1236781181,,0,0,0,0,0,8631,0,0.000259,0,1,0,1
1237191335,1237191335,,0,0,0,0,0,8630,0,0.000259,0,1,0,1
1229585794,1229585794,,0,0,0,0,0,8629,0,0.000259,0,1,0,1
1229843180,1229843180,,0,0,0,0,0,8628,0,0.000259,0,1,0,1
1238897525,1238897525,,0,0,0,0,0,8627,0,0.000259,0,1,0,1
1231636214,1231636214,,0,0,0,0,0,2437,0,0,0,1,0,1
1231731602,1231731602,,0,0,0,0,0,2436,0,0,0,1,0,1
1231731938,1231731938,,0,0,0,0,0,2435,0,0,0,1,0,1
1231877369,1231877369,,0,0,0,0,0,2434,0,0,0,1,0,1
1231988675,1231988675,,0,0,0,0,0,2433,0,0,0,1,0,1
1232583409,1232583409,,0,0,0,0,0,2432,0,0,0,1,0,1
1233700017,1233700017,,0,0,0,0,0,2431,0,0,0,1,0,1
1242359745,1242359745,,0,0,0,0,0,2430,0,0,0,1,0,1
1244001996,1244001996,,0,0,0,0,0,5568,0,0.000048,0,1,0,1
1241483182,1241483182,,0,0,0,0,0,5567,0,0.000048,0,1,0,1
1245432093,1245432093,,0,0,0,0,0,5032,0,0.001443,0,1,0,1
1242838449,1242838449,,0,0,0,0,0,5031,0,0.001443,0,1,0,1
1245362093,1245362093,,0,0,0,0,0,5030,0,0.001443,0,1,0,1
1245776209,1245776209,,0,0,0,0,0,5029,0,0.001443,0,1,0,1
14952,14952,,1,1,1,200,0,3622,0.142857,0.003649,0,3,5,8
1239895664,1239895664,,0,0,0,0,0,5028,0,0.001443,0,1,0,1
1245359041,1245359041,,0,0,0,0,0,5027,0,0.001443,0,1,0,1
1246551785,1246551785,,0,0,0,0,0,5026,0,0.001443,0,1,0,1
1238704957,1238704957,,0,0,0,0,0,5025,0,0.001443,0,1,0,1
1232491140,1232491140,,0,0,0,0,0,5024,0,0.001443,0,1,0,1
1243448611,1243448611,,0,0,0,0,0,5023,0,0.001443,0,1,0,1
1227034928,1227034928,,0,0,0,0,0,5022,0,0.001443,0,1,0,1
1236368650,1236368650,,0,0,0,0,0,5021,0,0.001443,0,1,0,1
1245700626,1245700626,,0,0,0,0,0,5020,0,0.001443,0,1,0,1
20938,20938,,4,0.40785,0.458159,0,0,12375,0,0,0.021212,0,21,21
1229551005,1229551005,,0,0,0,0,0,12374,0,0.000961,0,1,0,1
1231087466,1231087466,,0,0,0,0,0,12373,0,0.000961,0,1,0,1
1223670215,1223670215,,0,0,0,0,0,12372,0,0.000961,0,1,0,1
1233833765,1233833765,,0,0,0,0,0,12371,0,0.000961,0,1,0,1
1241989508,1241989508,,0,0,0,0,0,12370,0,0.000961,0,1,0,1
1243506585,1243506585,,0,0,0,0,0,12369,0,0.000961,0,1,0,1
1225417545,1225417545,,0,0,0,0,0,12368,0,0.000961,0,1,0,1
1226383441,1226383441,,0,0,0,0,0,12367,0,0.000961,0,1,0,1
1232517970,1232517970,,0,0,0,0,0,12366,0,0.000961,0,1,0,1
1227557534,1227557534,,0,0,0,0,0,12365,0,0.000961,0,1,0,1
1243594299,1243594299,,0,0,0,0,0,12364,0,0.000961,0,1,0,1
1248466649,1248466649,,0,0,0,0,0,2686,0,0,0,1,0,1
12754,12754,,4,0.367021,0.404589,0,0,12377,0,0,0.004489,0,2,2
1237835985,1237835985,,0,0,0,0,0,12376,0,0.000203,0,1,0,1
1222649333,1222649333,,0,0,0,0,0,2683,0,0.000757,0,1,0,1
1224456418,1224456418,,0,0,0,0,0,2682,0,0.000757,0,1,0,1
1244123232,1244123232,,0,0,0,0,0,2681,0,0.000757,0,1,0,1
1244945320,1244945320,,0,0,0,0,0,2680,0,0.000757,0,1,0,1
1223618402,1223618402,,0,0,0,0,0,2679,0,0.000757,0,1,0,1
1224219951,1224219951,,0,0,0,0,0,2678,0,0.000757,0,1,0,1
1232574857,1232574857,,0,0,0,0,0,2677,0,0.000757,0,1,0,1
1234807722,1234807722,,0,0,0,0,0,2676,0,0.000757,0,1,0,1
1241464405,1241464405,,0,0,0,0,0,2675,0,0.000757,0,1,0,1
1241465381,1241465381,,0,0,0,0,0,2674,0,0.000757,0,1,0,1
1245127322,1245127322,,0,0,0,0,0,2673,0,0.000757,0,1,0,1
1245468402,1245468402,,0,0,0,0,0,2672,0,0.000757,0,1,0,1
1248462067,1248462067,,0,0,0,0,0,2671,0,0.000757,0,1,0,1
1249066435,1249066435,,0,0,0,0,0,2670,0,0.000757,0,1,0,1
1222188417,1222188417,,0,0,0,0,0,2825,0,0,0,1,0,1
1224968469,1224968469,,0,0,0,0,0,2824,0,0,0,1,0,1
1232809756,1232809756,,0,0,0,0,0,2823,0,0,0,1,0,1
1232964984,1232964984,,0,0,0,0,0,2822,0,0,0,1,0,1
1233304372,1233304372,,0,0,0,0,0,2821,0,0,0,1,0,1
1236184540,1236184540,,0,0,0,0,0,2820,0,0,0,1,0,1
1234742730,1234742730,,0,0,0,0,0,7857,0,0.000259,0,1,0,1
1227076581,1227076581,,0,0,0,0,0,7856,0,0.000259,0,1,0,1
1226690757,1226690757,,0,0,0,0,0,7855,0,0.000259,0,1,0,1
1229987922,1229987922,,0,0,0,0,0,7854,0,0.000259,0,1,0,1
1236893852,1236893852,,0,0,0,0,0,7853,0,0.000259,0,1,0,1
1235774586,1235774586,,0,0,0,0,0,7852,0,0.000259,0,1,0,1
1222741417,1222741417,,0,0,0,0,0,5016,0,0,0,1,0,1
1222989801,1222989801,,0,0,0,0,0,5015,0,0,0,1,0,1
1225508044,1225508044,,0,0,0,0,0,5014,0,0,0,1,0,1
1238234432,1238234432,,0,0,0,0,0,3010,0,0.000752,0,1,0,1
1225745764,1225745764,,0,0,0,0,0,3009,0,0.000752,0,1,0,1
1225799178,1225799178,,0,0,0,0,0,3008,0,0.000752,0,1,0,1
1226235106,1226235106,,0,0,0,0,0,3007,0,0.000752,0,1,0,1
1226527737,1226527737,,0,0,0,0,0,3006,0,0.000752,0,1,0,1
1226551366,1226551366,,0,0,0,0,0,3005,0,0.000752,0,1,0,1
1228704865,1228704865,,0,0,0,0,0,3004,0,0.000752,0,1,0,1
1229061113,1229061113,,0,0,0,0,0,3003,0,0.000752,0,1,0,1
1238472952,1238472952,,0,0,0,0,0,3002,0,0.000752,0,1,0,1
1238709005,1238709005,,0,0,0,0,0,3001,0,0.000752,0,1,0,1
1228992333,1228992333,,0,0,0,0,0,3000,0,0.000752,0,1,0,1
1238278094,1238278094,,0,0,0,0,0,2999,0,0.000752,0,1,0,1
1225926883,1225926883,,0,0,0,0,0,2998,0,0.000752,0,1,0,1
31615,31615,,3,0.621622,0.710145,301.692889,0,2997,0,0.000752,0.014421,1,10,11
1226210168,1226210168,,0,0,0,0,0,2991,0,0.000752,0,1,0,1
1221258193,1221258193,,0,0,0,0,0,944,0,0.00016,0,1,0,1
1220634525,1220634525,,0,0,0,0,0,405,0,0.00016,0,1,0,1
1245098299,1245098299,,0,0,0,0,0,386,0,0.00016,0,1,0,1
1221167742,1221167742,,0,0,0,0,0,385,0,0.00016,0,1,0,1
1238170702,1238170702,,0,0,0,0,0,384,0,0.00016,0,1,0,1
1224535247,1224535247,,0,0,0,0,0,365,0,0.00016,0,1,0,1
86515,86515,,1,1,1,0,62,12379,0.5,0,0,1,2,3
1241598632,1241598632,,0,0,0,0,62,12378,0,0,0,1,0,1
1222282937,1222282937,,0,0,0,0,0,4462,0,0,0,1,0,1
1226354138,1226354138,,0,0,0,0,0,4461,0,0,0,1,0,1
1228851271,1228851271,,0,0,0,0,0,4460,0,0,0,1,0,1
1233083323,1233083323,,0,0,0,0,0,4459,0,0,0,1,0,1
1234384217,1234384217,,0,0,0,0,0,4458,0,0,0,1,0,1
1234388184,1234388184,,0,0,0,0,0,4457,0,0,0,1,0,1
1235596089,1235596089,,0,0,0,0,0,4456,0,0,0,1,0,1
1236704768,1236704768,,0,0,0,0,0,4455,0,0,0,1,0,1
1236970363,1236970363,,0,0,0,0,0,4454,0,0,0,1,0,1
1239205750,1239205750,,0,0,0,0,0,4453,0,0,0,1,0,1
1239803411,1239803411,,0,0,0,0,0,4452,0,0,0,1,0,1
1243887932,1243887932,,0,0,0,0,0,4451,0,0,0,1,0,1
1243952055,1243952055,,0,0,0,0,0,4450,0,0,0,1,0,1
1243955633,1243955633,,0,0,0,0,0,4449,0,0,0,1,0,1
1245767553,1245767553,,0,0,0,0,0,4448,0,0,0,1,0,1
1246057880,1246057880,,0,0,0,0,0,8267,0,0.000062,0,1,0,1
1235699800,1235699800,,0,0,0,0,0,4693,0,0.000974,0,1,0,1
1241678232,1241678232,,0,0,0,0,0,4692,0,0.000974,0,1,0,1
1244779422,1244779422,,0,0,0,0,0,4691,0,0.000974,0,1,0,1
1246578721,1246578721,,0,0,0,0,0,4690,0,0.000974,0,1,0,1
1248851709,1248851709,,0,0,0,0,0,4689,0,0.000974,0,1,0,1
1237337144,1237337144,,0,0,0,0,0,4688,0,0.000974,0,1,0,1
1232773646,1232773646,,0,0,0,0,0,4687,0,0.000974,0,1,0,1
1233111394,1233111394,,0,0,0,0,0,4686,0,0.000974,0,1,0,1
1227749497,1227749497,,0,0,0,0,0,4685,0,0.000974,0,1,0,1
4615,4615,,6,0.298507,0.355926,0,0,12384,0,0,0.004879,0,8,8
1221706813,1221706813,,0,0,0,0,0,12383,0,0.000221,0,1,0,1
1222249225,1222249225,,0,0,0,0,0,12382,0,0.000221,0,1,0,1
1221708604,1221708604,,0,0,0,0,0,12381,0,0.000221,0,1,0,1
1221640023,1221640023,,0,0,0,0,0,12380,0,0.000221,0,1,0,1
1242655189,1242655189,,0,0,0,0,0,8962,0,0.00015,0,1,0,1
1248345895,1248345895,,0,0,0,0,0,8961,0,0.00015,0,1,0,1
1234341420,1234341420,,0,0,0,0,0,8960,0,0.00015,0,1,0,1
1222191254,1222191254,,0,0,0,0,0,3472,0,0,0,1,0,1
1223155574,1223155574,,0,0,0,0,0,3471,0,0,0,1,0,1
1223404253,1223404253,,0,0,0,0,0,3470,0,0,0,1,0,1
1223406132,1223406132,,0,0,0,0,0,3469,0,0,0,1,0,1
1224196996,1224196996,,0,0,0,0,0,3468,0,0,0,1,0,1
70157,70157,,1,1,1,0,63,12386,0.5,0,0,1,2,3
1240827942,1240827942,,0,0,0,0,63,12385,0,0,0,1,0,1
1236085050,1236085050,,0,0,0,0,0,5766,0,0,0,1,0,1
1236910613,1236910613,,0,0,0,0,0,5765,0,0,0,1,0,1
1237012140,1237012140,,0,0,0,0,0,5764,0,0,0,1,0,1
1241687908,1241687908,,0,0,0,0,0,11807,0,0,0,1,0,1
1241792432,1241792432,,0,0,0,0,0,11806,0,0,0,1,0,1
1243032344,1243032344,,0,0,0,0,0,5572,0,0,0,1,0,1
1245202715,1245202715,,0,0,0,0,0,5571,0,0,0,1,0,1
1247284049,1247284049,,0,0,0,0,0,5570,0,0,0,1,0,1
1247527617,1247527617,,0,0,0,0,0,5569,0,0,0,1,0,1
1231719663,1231719663,,0,0,0,0,0,1776,0,0,0,1,0,1
1231892191,1231892191,,0,0,0,0,0,1775,0,0,0,1,0,1
1232052513,1232052513,,0,0,0,0,0,1774,0,0,0,1,0,1
1232057376,1232057376,,0,0,0,0,0,1773,0,0,0,1,0,1
